id,lat,lon,name,poi_type,h3_res_4,h3_res_6,h3_res_8,census_tract
1830940583,41.8846515,-87.6237671,Market Creations,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
1830940587,41.8846784,-87.6228175,Wildberry Pancakes and Cafe,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
1860724910,41.9759646,-87.6991354,Hilltop,restaurant,842664dffffffff,862664d8fffffff,882664d8a3fffff,17031040300
1880197295,41.8986955,-87.6236895,The Cheesecake Factory,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081300
1888612339,41.7993839,-87.5889162,Pizza Capri,restaurant,842664dffffffff,862664cc7ffffff,882664ce37fffff,17031410800
1888626512,41.7996838,-87.5883288,Valois,restaurant,842664dffffffff,862664cc7ffffff,882664ce37fffff,17031410800
1888650523,41.7951985,-87.5968523,Woodlawn Tap,bar,842664dffffffff,862664cc7ffffff,882664cc5dfffff,17031410600
1888650528,41.7952167,-87.5967215,Starbucks,cafe,842664dffffffff,862664cc7ffffff,882664cc5dfffff,17031410600
1892429574,41.9440434,-87.66374,Noodles & Company,restaurant,842664dffffffff,862664c17ffffff,882664c167fffff,17031061500
1894018275,41.8845265,-87.6278971,Lake,station,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320100
1894033187,41.8966529,-87.6281533,Chicago,station,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
1894033196,41.9039037,-87.6321872,Clark/Division,station,842664dffffffff,862664c17ffffff,882664c1edfffff,17031080202
1923785547,41.8892942,-87.6341972,Kinzie Chophouse,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081800
1924395814,41.8881786,-87.6333711,Chicago Cut Steakhouse,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081700
1939836286,41.9374071,-87.6484086,Sandwich Me In,restaurant,842664dffffffff,862664c17ffffff,882664c10dfffff,17031063100
1951914730,41.8779989,-87.6347343,Giordano's Pizzeria,restaurant,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
1951914731,41.891439,-87.630394,India House,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081700
1975835341,41.9662621,-87.7013037,First Slice,cafe,842664dffffffff,862664d8fffffff,882664ca49fffff,17031140800
2001851198,41.8324359,-87.6755413,La Palapa Mariscos,restaurant,842664dffffffff,862664cf7ffffff,882664cf29fffff,17031840300
2001858243,41.8378637,-87.6509776,Bridgeport Coffeehouse,cafe,842664dffffffff,862664cf7ffffff,882664cf01fffff,17031600900
2023183680,41.9943851,-87.6591827,Granville,station,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030102
2023196501,41.9901837,-87.6590539,Thorndale,station,842664dffffffff,862664d8fffffff,882664d8d5fffff,17031030101
2023202877,41.9835208,-87.6588407,Bryn Mawr,station,842664dffffffff,862664d8fffffff,882664d88bfffff,17031030701
2023209951,41.9734115,-87.6585658,Argyle,station,842664dffffffff,862664d8fffffff,882664d89dfffff,17031031200
2023849144,41.7506879,-87.6252037,79th,station,842664dffffffff,862664cc7ffffff,882664cc33fffff,17031842400
2023849177,41.7360865,-87.6247647,87th,station,842664dffffffff,862664ccfffffff,882664cddbfffff,17031842400
2023880687,41.7808889,-87.6310219,63rd,station,842664dffffffff,862664cc7ffffff,882664cc05fffff,17031834600
2023880736,41.768939,-87.625824,69th,station,842664dffffffff,862664cc7ffffff,882664cc39fffff,17031690300
2025084473,41.8538308,-87.6311761,Cermak-Chinatown,station,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
2029402892,41.9944428,-87.6601292,Ann Sather,restaurant,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030102
2029403041,41.9944249,-87.6594092,Summer,restaurant,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030102
2029403691,41.9943234,-87.6597835,Anvil,bar,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030102
2029403952,41.9944467,-87.6596921,Revival Social Club,restaurant,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030102
2029404252,41.9944085,-87.6589707,Gino's North,restaurant,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030102
2029404336,41.9946955,-87.65852,Pete's Pizza,restaurant,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031030103
2042812605,41.8842876,-87.7062325,Kedzie,station,842664dffffffff,862664cafffffff,882664caabfffff,17031836800
2042959694,41.8849779,-87.7168892,Conservatory-Central Park Drive,station,842664dffffffff,862664cafffffff,882664caa1fffff,17031836800
2042977745,41.8854937,-87.7261097,Pulaski,station,842664dffffffff,862664cafffffff,882664caa5fffff,17031260200
2043012982,41.8865719,-87.7451325,Cicero,station,842664dffffffff,862664c87ffffff,882664c81dfffff,17031251800
2043044695,41.887196,-87.7553478,Laramie,station,842664dffffffff,862664c87ffffff,882664c803fffff,17031251900
2080150506,41.8578877,-87.6691951,18th,station,842664dffffffff,862664cf7ffffff,882664cf69fffff,17031310800
2084949719,41.8952165,-87.6344593,Prosecco,restaurant,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
2088620947,41.9843119,-87.8378516,Cumberland,station,8427593ffffffff,86275936fffffff,88275936b9fffff,17031760801
2088630556,41.9823273,-87.8088359,Harlem,station,842664dffffffff,86275936fffffff,8827593691fffff,17031100500
2088638857,41.9706399,-87.760826,Jefferson Park,station,842664dffffffff,862664d9fffffff,882664d9b1fffff,17031110502
2088645408,41.9614126,-87.7435493,Montrose,station,842664dffffffff,862664ca7ffffff,882664ca6dfffff,17031160100
2090176565,41.9098403,-87.6776068,Damen,station,842664dffffffff,862664cafffffff,882664cac1fffff,17031241400
2090182932,41.915892,-87.6868675,Western,station,842664dffffffff,862664cafffffff,882664cacdfffff,17031222200
2090194444,41.8741351,-87.7084286,Kedzie-Homan,station,842664dffffffff,862664cafffffff,882664caa3fffff,17031271300
2090194452,41.873879,-87.7278948,Pulaski,station,842664dffffffff,862664c8fffffff,882664c8cdfffff,17031260700
2095093507,41.8800158,-87.6223457,Terzo Piano,restaurant,842664dffffffff,862664c1fffffff,882664c185fffff,17031320400
2149599047,41.9372356,-87.6590804,Will's Northwoods Inn,bar,842664dffffffff,862664c17ffffff,882664c129fffff,17031062800
2149694269,41.965757,-87.708734,Salam,restaurant,842664dffffffff,862664ca7ffffff,882664ca49fffff,17031140701
2166678698,42.0160012,-87.669268,Jarvis,station,842664dffffffff,862664d8fffffff,882664d8cdfffff,17031010300
2167184271,41.9278273,-87.6636143,The Monkey's Paw,restaurant,842664dffffffff,862664c17ffffff,882664c121fffff,17031070600
2190367670,41.9842875,-87.6691213,The Coffee Studio,cafe,842664dffffffff,862664d8fffffff,882664d881fffff,17031030400
2203666226,41.8789853,-87.6475092,Greek Islands,restaurant,842664dffffffff,862664cafffffff,882664c1a5fffff,17031833100
2204051362,41.9275472,-87.6414714,Kabuki,restaurant,842664dffffffff,862664c17ffffff,882664c107fffff,17031070101
2262361242,41.8853746,-87.6355874,Taza,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
2262363842,41.968419,-87.7249501,Lawrence Fish Market,restaurant,842664dffffffff,862664ca7ffffff,882664d993fffff,17031140301
2262364827,41.9113354,-87.6356269,UP Comedy Club,bar,842664dffffffff,862664c17ffffff,882664c13bfffff,17031071500
2262371979,41.9277431,-87.6486926,B.L.U.E.S.,bar,842664dffffffff,862664c17ffffff,882664c107fffff,17031070200
2262383294,41.893768,-87.6358741,Hop Häus,bar,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
2262977450,41.9533541,-87.7378643,Starbucks,cafe,842664dffffffff,862664ca7ffffff,882664ca61fffff,17031161100
2274005132,41.8884976,-87.6344561,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081800
2274028613,41.9682002,-87.6936095,The Red Lion Lincoln Square,bar,842664dffffffff,862664d8fffffff,882664d8b5fffff,17031040700
2274089912,41.9531743,-87.7510333,Tata's Tacos,restaurant,842664dffffffff,862664ca7ffffff,882664ca65fffff,17031150800
2274089913,41.9535803,-87.7508294,Las Tablas,restaurant,842664dffffffff,862664ca7ffffff,882664ca65fffff,17031150200
2274184616,41.9518201,-87.747461,Hong Kong Restaurant,restaurant,842664dffffffff,862664ca7ffffff,882664ca67fffff,17031150800
2274265367,41.9645511,-87.7088137,Starbucks,cafe,842664dffffffff,862664ca7ffffff,882664ca49fffff,17031140702
2274337309,41.9423948,-87.6442641,The Coffee & Tea Exchange,cafe,842664dffffffff,862664c17ffffff,882664c10dfffff,17031061901
2276407295,41.9667045,-87.6793194,Aroy Thai,restaurant,842664dffffffff,862664d8fffffff,882664d8b1fffff,17031040600
2280301588,41.9102437,-87.6488384,Burger Bar Chicago - Lincoln Park,restaurant,842664dffffffff,862664c17ffffff,882664c131fffff,17031842200
2282440770,41.9398402,-87.6507796,Starbucks,cafe,842664dffffffff,862664c17ffffff,882664c163fffff,17031063000
2282741031,41.9426831,-87.6443288,Joy's Noodles & Rice,restaurant,842664dffffffff,862664c17ffffff,882664c10dfffff,17031061901
2285119410,41.9763381,-87.905461,Starbucks,cafe,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2285134858,41.9754593,-87.9029986,Cubs Bar & Grill,restaurant,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2285167402,41.9339805,-87.7072158,EaThai,restaurant,842664dffffffff,862664ca7ffffff,882664ca0bfffff,17031210700
2285171996,41.936156,-87.7193663,Staropolska Restaurant,restaurant,842664dffffffff,862664ca7ffffff,882664ca01fffff,17031210501
2292889299,41.8854088,-87.6188393,Eggy's,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
2293823034,41.965037,-87.6738629,O'Shaughnessy's,bar,842664dffffffff,862664d8fffffff,882664d8bbfffff,17031031900
2296103808,41.8935124,-87.6265885,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
2297677072,41.9681805,-87.7439556,Hala In,restaurant,842664dffffffff,862664d9fffffff,882664d9bbfffff,17031140400
2303382277,41.9770576,-87.6792537,Leadway Bar & Grill,bar,842664dffffffff,862664d8fffffff,882664d887fffff,17031040100
2308952640,41.8798242,-87.62636,Miller’s Pub,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
2311635023,41.8790458,-87.6364978,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1adfffff,17031839100
2322347651,41.9773712,-87.8997192,Argo Tea,cafe,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322347680,41.9773916,-87.8989265,ICE Dishes and Drinks,restaurant,8427593ffffffff,86275934fffffff,88275934e9fffff,17031980000
2322347687,41.9773548,-87.8987928,Starbucks,cafe,8427593ffffffff,86275934fffffff,88275934e9fffff,17031980000
2322413114,41.9758854,-87.9026461,Argo Tea,cafe,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322413118,41.9763788,-87.9014924,Chili's,restaurant,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322413140,41.9758171,-87.9024141,Starbucks,cafe,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322673324,41.9753753,-87.9005505,Bubbles,bar,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322673328,41.9744089,-87.8969922,Facades,bar,8427593ffffffff,86275934fffffff,88275934e9fffff,17031980000
2322673335,41.9731673,-87.9003204,La Tapenade,cafe,8427593ffffffff,86275934fffffff,88275934e1fffff,17031980000
2322673342,41.9749075,-87.9003127,O'Briens,restaurant,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322673346,41.9757797,-87.900628,Romano's Macaroni Grill,restaurant,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322673347,41.9732724,-87.9005406,Rush Street,bar,8427593ffffffff,86275934fffffff,88275934e1fffff,17031980000
2322673349,41.9748011,-87.8983368,Skyscrapers,restaurant,8427593ffffffff,86275934fffffff,88275934e9fffff,17031980000
2322673350,41.9732284,-87.9003363,Starbucks,cafe,8427593ffffffff,86275934fffffff,88275934e1fffff,17031980000
2322673351,41.9744232,-87.8971572,Starbucks,cafe,8427593ffffffff,86275934fffffff,88275934e9fffff,17031980000
2322673352,41.974589,-87.9003307,Starbucks,cafe,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322673353,41.9752491,-87.9000178,Starbucks,cafe,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322673356,41.9754318,-87.9002159,Tortas Frontera,restaurant,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2322673359,41.9746593,-87.8978272,Wolfgang Puck Express,restaurant,8427593ffffffff,86275934fffffff,88275934e9fffff,17031980000
2323580274,41.9760684,-87.6688893,Taste of Lebanon,restaurant,842664dffffffff,862664d8fffffff,882664d883fffff,17031031000
2324557210,41.9124475,-87.6749268,Lincoln Tavern,bar,842664dffffffff,862664cafffffff,882664cac9fffff,17031240300
2324557958,41.9124814,-87.6737117,Club Lucky,restaurant,842664dffffffff,862664cafffffff,882664cac9fffff,17031240300
2324561683,41.9104118,-87.6736316,Lucia’s Gourmet Italian Cuisine,restaurant,842664dffffffff,862664cafffffff,882664cac9fffff,17031241500
2339738578,41.8824156,-87.6247097,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320100
2339944269,41.893123,-87.6128059,Caffè Oliva,restaurant,842664dffffffff,862664c1fffffff,882664c1ebfffff,17031081403
2353615733,41.8677461,-87.626052,Molly’s Cupcakes,cafe,842664dffffffff,862664c1fffffff,882664c1a3fffff,17031320600
2354408925,41.8665552,-87.6255855,Wabash Tap,bar,842664dffffffff,862664c1fffffff,882664c1a3fffff,17031330100
2354819233,41.8715377,-87.6272616,Lou Malnati's Pizzeria,restaurant,842664dffffffff,862664c1fffffff,882664c1abfffff,17031320600
2356511944,41.8676519,-87.6260638,Sweet Bean,cafe,842664dffffffff,862664c1fffffff,882664c1a3fffff,17031320600
2356511949,41.8688255,-87.6245382,Yolk - South Loop,restaurant,842664dffffffff,862664c1fffffff,882664c1a3fffff,17031320600
2356542022,41.7913357,-87.5938479,TrueNorth Cafe,cafe,842664dffffffff,862664cc7ffffff,882664cc5dfffff,17031411200
2356542034,41.791333,-87.5934223,Noodles Etc,restaurant,842664dffffffff,862664cc7ffffff,882664cc5dfffff,17031411200
2359636163,41.8644337,-87.6466858,Joy Yee Noodle,restaurant,842664dffffffff,862664cf7ffffff,882664cf4dfffff,17031841900
2359636164,41.9520045,-87.707771,Tamale's Garibay,restaurant,842664dffffffff,862664ca7ffffff,882664ca43fffff,17031160700
2359667303,41.9359579,-87.644101,,cafe,842664dffffffff,862664c17ffffff,882664c10dfffff,17031063301
2360651561,41.974403,-87.9033553,Reggio’s Pizza Express,restaurant,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2360651566,41.9752625,-87.9033436,Brioche Dorée,cafe,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2360651570,41.9739099,-87.903347,Chili's,restaurant,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
2361008453,41.8863143,-87.635621,Cafe 333,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
2361008458,41.8858838,-87.6360264,Goodwin's,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
2361008461,41.9098468,-87.6768908,Bru Chicago,restaurant,842664dffffffff,862664cafffffff,882664cac1fffff,17031241400
2361072387,41.8091967,-87.6200842,Dirty Tiff's Cafe,restaurant,842664dffffffff,862664cc7ffffff,882664cc4dfffff,17031381400
2361072388,41.9300231,-87.643667,Duke's Chicago Bar and Grill,bar,842664dffffffff,862664c17ffffff,882664c101fffff,17031070200
2361072397,41.9307707,-87.655881,Pat's Pizzeria,restaurant,842664dffffffff,862664c17ffffff,882664c12bfffff,17031070400
2361072400,41.7644262,-87.6246375,Smoke Signals BBQ,restaurant,842664dffffffff,862664cc7ffffff,882664cc31fffff,17031691000
2361072403,42.0028169,-87.8158735,Zia's Trattoria,restaurant,842664dffffffff,86275936fffffff,88275936d5fffff,17031090200
2366009390,41.9159692,-87.6698518,Jane's Restaurant,restaurant,842664dffffffff,862664c17ffffff,882664cac9fffff,17031832300
2389096816,41.9038081,-87.6676962,Division,station,842664dffffffff,862664cafffffff,882664cacbfffff,17031241400
2393465775,41.9096394,-87.6348401,Topo Gigio Ristorante,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
2397800670,41.9650696,-87.7444297,5th Province,bar,842664dffffffff,862664d9fffffff,882664ca6dfffff,17031160100
2399641185,41.9272981,-87.6413164,Basil Leaf,restaurant,842664dffffffff,862664c17ffffff,882664c107fffff,17031070101
2399641189,41.9270011,-87.6411338,Firecakes Donuts,cafe,842664dffffffff,862664c17ffffff,882664c107fffff,17031070101
2399641190,41.9268031,-87.6415082,Gaslight Coffee Roasters,cafe,842664dffffffff,862664c17ffffff,882664c107fffff,17031070103
2399641191,41.9172647,-87.6370796,Rocco Ranalli's,restaurant,842664dffffffff,862664c17ffffff,882664c139fffff,17031071500
2401014861,41.8856398,-87.6258796,Pastoral,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
2403040378,41.924632,-87.699928,Gaslight Coffee Roasters,cafe,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031221300
2407143256,41.998269,-87.7659761,Edgebrook,station,842664dffffffff,862664d9fffffff,882664d9e3fffff,17031120100
2407145129,41.9783314,-87.7556004,Forest Glen,station,842664dffffffff,862664d9fffffff,882664d9b9fffff,17031110100
2409434831,41.9528048,-87.7304356,Irving Park,station,842664dffffffff,862664ca7ffffff,882664ca6bfffff,17031161000
2422425841,41.92796,-87.697351,Starbucks,cafe,842664dffffffff,862664ca7ffffff,882664ca1dfffff,17031220300
2422436953,41.9389697,-87.6979732,Taqueria Traspasada,restaurant,842664dffffffff,862664ca7ffffff,882664ca57fffff,17031210800
2423139785,41.9611893,-87.688453,Alexander’s Restaurant,restaurant,842664dffffffff,862664d8fffffff,882664d8b7fffff,17031050200
2423436407,41.8810741,-87.6305135,Noodles & Company,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
2427403731,41.8844733,-87.6238606,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
2446587867,41.8806134,-87.6286511,Grill Room,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
2458242043,41.9700956,-87.6599579,Fat Cat,bar,842664dffffffff,862664d8fffffff,882664d895fffff,17031031100
2461374190,41.922552,-87.697519,Taqueria Moran,restaurant,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031221300
2465890859,41.9037941,-87.6301786,Starbucks,cafe,842664dffffffff,862664c17ffffff,882664c1edfffff,17031081000
2478422402,41.8849897,-87.6355762,Eppy's Deli,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031839100
2478422403,41.885424,-87.6355896,La Cocina,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
2478422406,41.8897866,-87.6371788,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081800
2480059861,41.9048924,-87.6390534,Starbucks,cafe,842664dffffffff,862664c17ffffff,882664c133fffff,17031080400
